duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,attack_category
0.4527232970845699,0,0,0,31.892832202263588,10.615156270107555,0,0,0,0,0,0,0,0,18,4,0.6529412784055513,0.5852234502221444,0.37165725496317076,0.2555615162398721,1
15.147347033516414,0,5,0,2841.1498498202263,1396.1564242584975,0,1,0,0,0,1,0,0,11,6,0.42990675592006217,0.66624181748371,0.7732145060731569,0.49849632437016794,0
8.809686407171416,0,5,2,504.2762373508664,132.76785065743275,0,0,0,0,0,1,0,0,11,4,0.5455265297783833,0.5728862330760867,0.3129990102877625,0.3310097468653145,0
23.56797173764204,2,1,2,1033.7595188696018,1711.3478934181608,0,0,0,0,0,1,0,0,12,3,0.22913492572519903,0.727471363781641,0.8150163141952667,0.5655208630376035,0
35.55941471752267,0,1,1,614.3164363199828,2033.1493614241729,0,0,0,0,0,1,0,0,6,6,0.7353101158113768,0.5056653225398543,0.5444405056348791,0.47459433601616163,0
3.5465019999511287,0,1,2,50.61424894750884,88.2301422723676,0,0,0,0,0,0,0,0,6,7,0.25130147176050577,0.34436466244717373,0.730518843879906,0.7732703370170265,2
0.2575423768290705,0,1,1,12.296504404929372,20.71580172829508,0,0,0,0,0,0,0,0,12,5,0.7626110666471861,0.5027369683504114,0.18617586472410486,0.7922628242263002,1
10.649964579777748,1,0,1,1283.0368681721047,446.0974429207006,0,1,0,2,0,1,4,1,11,6,0.41028640169814773,0.3398820205773116,0.4091912714477145,0.5054621019348243,4
0.026487251655238964,0,0,2,55.42062741845676,0.903408658079464,0,0,0,0,0,0,0,0,10,3,0.7673244465236522,0.5677513401100034,0.017240020217419404,0.3129588597911121,1
23.081095993803554,2,2,2,1342.9910405789685,543.5375397009318,0,0,0,0,0,1,0,0,9,1,0.6095311923716428,0.3681149724851284,0.15141066231887612,0.11466879808038617,0
7.372326632224789,2,6,1,1279.9008109223405,1537.8473243835426,0,0,0,0,0,1,0,0,12,5,0.4355918125800683,0.3937565363018677,0.26518092035957447,0.5326908475084591,0
0.6889084068275511,1,2,0,1.774372853844074,45.06094059576714,0,0,0,0,0,0,0,0,8,2,0.6291384890539695,0.4338286531417437,0.337509243883447,0.29673838872196434,1
11.973656931703765,0,4,0,1937.4234833321916,1040.2574807031253,0,1,0,0,0,1,0,0,12,4,0.28694980837790274,0.6823887957102579,0.5748203820607376,0.42070076363640735,0
12.190874449433288,1,3,3,2385.9107426709706,1534.3071964015494,0,0,0,0,0,1,0,0,17,4,0.15501905224493695,0.4017336600981915,0.2700587152270069,0.6275190597668643,0
10.659161265933776,0,2,2,2201.6815830290343,1478.2343144342592,0,0,0,0,0,1,0,0,18,10,0.4514137175780251,0.22315327010163571,0.7255283438374761,0.23124881760860655,0
28.104901996381123,0,3,2,2700.8310720035684,1419.3040408960155,0,0,0,0,0,1,0,0,8,7,0.5726707839294466,0.5147626949853167,0.42599845006879616,0.7959260131492543,0
11.231134621578406,1,1,2,2360.0994201738313,1579.2696607610267,0,0,0,0,0,1,0,0,17,11,0.6304977132035695,0.8120758386410651,0.8556322830335025,0.5337669622978111,0
19.047928879676277,0,4,0,0.0,693.9761072763715,0,0,0,0,0,1,0,0,7,8,0.7745925608315554,0.4820037128899293,0.5821265267970941,0.7586040364470235,0
0.23328367974565345,0,0,1,35.935066742135184,10.65567137986257,0,0,0,0,0,0,0,0,9,5,0.5244120513309027,0.6363374399038729,0.8480893864917571,0.5832129715556507,1
1.9062000696052728,1,3,2,2464.5531680651443,2096.813145218628,0,0,0,0,0,1,0,0,7,4,0.6962673536054068,0.37709974503660576,0.4438669899500964,0.017309054423734385,0
23.865462533900132,2,0,2,668.0752582995754,1567.6643430375418,0,0,0,0,0,1,0,0,9,9,0.45512907157242105,0.11451033287443395,0.7097893771631468,0.5360947411162087,0
0.8247289214855367,0,2,0,71.8341684410256,31.97130952895551,0,0,0,0,0,0,0,0,10,5,0.6710691137401231,0.5903125040701521,0.7192191056444507,0.5808211822877384,1
0.7238365643934406,2,4,0,83.82852007425824,25.325694876627818,0,0,0,0,0,0,0,0,15,4,0.16152743519825197,0.31325319397690654,0.17688906709034705,0.7792930584291807,1
0.056515441760235215,2,3,1,41.886943628407344,5.929419201849683,0,0,0,0,0,0,0,0,10,8,0.36105925811121753,0.25436837754286706,0.1139420933619113,0.537461246072577,1
24.796675501009144,0,4,0,2798.7172498392365,277.83122398420767,0,0,0,0,0,1,0,0,12,5,0.34486113504332366,0.6042597237026806,0.6662433402349915,0.8477390018457838,0
5.6191739451094715,1,5,3,513.2255189759155,1616.998740466125,0,0,0,0,0,1,0,0,7,5,0.2548085124699625,0.49065680821025465,0.3201083895226611,0.7929419556647195,0
2.675068185768888,1,2,1,0.0,200.79913269125436,0,0,0,1,5,0,2,0,13,2,0.14060147601986175,0.41849846260259127,0.8480694492720556,0.03853162938418506,3
15.453199399176857,0,5,3,1923.7542034853846,1157.7007331645452,0,0,0,0,0,1,0,0,5,4,0.42970259970058583,0.5607251796434377,0.40955200008588005,0.3417586429244871,0
3.120816252400772,1,4,0,406.49704126766323,1065.14075886439,0,0,0,0,0,1,0,0,10,4,0.27128712720439707,0.7466168180246926,0.935660988446526,0.3591518593334236,0
0.18946531280202564,0,1,1,58.259196734051024,11.510949867297878,0,0,0,0,0,0,0,0,15,6,0.5220808867705365,0.7161515397192761,0.5797623200128575,0.5943882559301201,1
24.262518736192078,0,3,0,1726.0348208854346,775.2883939540901,0,0,0,0,0,1,0,0,13,3,0.5695805293173232,0.2333639712371543,0.6521030174412638,0.6072441010240631,0
1.0981619595896621,0,4,3,0.0,1547.665543720357,0,0,0,0,0,1,0,0,14,10,0.2136494780186398,0.4983190312806283,0.8150208430524873,0.6600558700726898,0
21.02673296883626,0,1,1,1804.9267079062222,1973.8516524496472,0,0,0,0,0,1,0,0,7,4,0.6866176360684745,0.7894592840662367,0.24163780843683072,0.3962256984185594,0
7.0968872003460275,0,3,3,0.0,517.8113894811735,0,0,0,0,0,1,2,1,5,4,0.3094320654685096,0.6609580261678195,0.5289422979274926,0.9618471913447233,4
21.4074931170357,1,2,0,825.3915165650059,1118.8542626207811,0,1,0,0,0,1,0,0,9,6,0.5136887279058499,0.3442338960727882,0.45900632436948224,0.49942230145081146,0
26.123998249925975,1,5,0,1664.5490999685474,972.9275688921242,0,0,0,0,0,1,0,0,11,4,0.6556440968233594,0.2049153255520785,0.3361191662459442,0.909451374585243,0
0.04413009871000306,0,5,0,109.00183808326895,264.60439835746934,0,0,0,2,0,0,0,0,12,5,0.7914317822591073,0.304404479477141,0.19754539797681248,0.5253723191976494,2
7.927876363526349,1,5,3,1401.4574281519606,1871.5577668651576,0,0,0,0,0,1,0,0,10,4,0.8263467703908782,0.33370069558768933,0.6215675822425397,0.459073939161046,0
24.66132359804997,0,3,3,1398.2948466784019,673.6888796269799,0,0,0,0,0,1,0,0,8,6,0.272524539945128,0.5328445096780219,0.6291964524170676,0.8033199835768309,0
24.139081151793008,0,3,0,1794.0178420074965,830.2676679560352,0,0,0,0,0,1,0,0,7,7,0.5855215751795199,0.7103986926372003,0.6516001293043066,0.6752183696250587,0
5.288580954779485,0,4,3,2136.5625133597937,1571.1983624883896,0,0,0,0,0,1,0,0,8,4,0.4674884165407212,0.21982782175911816,0.34532641121436125,0.6980530129330454,0
5.890656492232695,0,0,0,738.5196202603008,1017.829976815345,0,0,0,0,0,1,0,0,6,11,0.4469133899010271,0.3193409961393372,0.2826801039610782,0.7837608919559224,0
16.766300507875066,0,3,0,1023.6637155612739,850.57737644395,0,0,0,3,0,1,2,0,10,3,0.3516505147536988,0.6132312407476178,0.37382662101766406,0.27045839974044183,4
6.624007159112988,0,5,1,427.64752232263834,470.64147890156863,0,1,0,0,0,1,1,1,10,8,0.5953137763503666,0.7221997639148059,0.3121854936927781,0.6106298814306558,4
0.02294530917152472,0,3,2,29.946153969290023,53.02206629336774,0,0,0,0,0,0,0,0,15,5,0.6397392232417274,0.5516356218577616,0.02850644582390919,0.31452184749454626,1
0.2246457986449028,0,5,0,45.02834892867231,0.20365707505086172,0,0,0,0,0,0,0,0,14,3,0.47316638019422264,0.5726413094513374,0.31491264476756575,0.44724847187629296,1
29.202487140876094,1,3,3,2300.465854434383,797.627874554013,0,1,0,0,0,1,0,0,8,6,0.5120990458726487,0.41969775021192113,0.9330336347088483,0.449721862661851,0
0.07573304104734127,0,2,0,33.23670411344603,0.5584592484585063,0,0,0,0,0,0,0,0,2,2,0.22371810368803652,0.6828341647128444,0.398320934216961,0.2289220186224238,1
0.8968305238542267,0,2,1,29.030346577253276,7.200274496578933,0,0,0,0,0,0,0,0,8,5,0.40580229117022754,0.730116476408078,0.2010290743586822,0.283025985841311,1
0.06666331477601192,1,3,1,79.04511335870843,6.452857995826853,0,0,0,0,0,0,0,0,10,5,0.08609792959280999,0.45295160810422297,0.555644870986052,0.5848027358354827,1
0.0,0,0,1,296.2582487108205,111.14815469111142,0,0,0,2,3,0,0,0,13,3,0.6919311832809792,0.5230228848288081,0.33285847543230646,0.5759864076954767,3
0.42554133218485735,0,6,2,342.6587414745877,150.12054753622243,0,0,0,1,2,0,0,0,16,7,0.2994348456184447,0.6377036025358227,0.494996755650785,0.67088656571467,3
17.681909496559587,0,5,0,742.0062920209804,824.2859806670601,0,0,0,0,0,1,0,0,14,3,0.3617319194582917,0.5126110869553618,0.59126554031598,0.05343031300707866,0
19.177949449984077,1,0,3,846.8768111191665,1314.9041632756384,0,0,0,0,0,1,0,0,8,5,0.7852286046842506,0.42428190574891983,0.5047060430765281,0.6840170866864406,0
0.1749925976950795,1,3,1,7.343912124034377,21.09036327170857,0,0,0,0,0,0,0,0,9,4,0.7170422102109721,0.6698737247429386,0.7108036585016962,0.4063532473469014,1
0.74122971324484,0,4,1,36.83364631013783,74.6055516907169,0,0,0,0,0,0,0,0,13,1,0.7884298824255608,0.8775604723832259,0.4988871054667003,0.4548814669343941,1
13.593164764543431,2,3,1,2829.1761325824145,1212.5318929775772,0,0,0,0,0,1,0,0,7,4,0.39865639106662065,0.6161102998486423,0.6771384442489411,0.706882206855655,0
0.039651067385025406,0,1,1,16.058758829254643,32.89772604701704,0,0,0,0,0,0,0,0,9,6,0.8501925958750374,0.5485310302007377,0.29415088616388035,0.24368650881225995,1
0.5492068727594814,1,5,3,8.87862718992548,16.65210775417316,0,0,0,0,0,0,0,0,16,5,0.465976282188116,0.5623306692848397,0.5803823378111695,0.4141143119492485,1
0.0,0,4,3,2214.0778706394476,473.2968424315312,0,0,0,0,0,1,0,0,10,1,0.5773011132883759,0.05944243193172829,0.20389556767621167,0.7796631634620564,0
4.9808524446950475,0,0,2,1790.9055060999742,1732.13243405838,0,0,0,0,0,1,0,0,16,7,0.3457914669442659,0.7539911585583859,0.1492735370786876,0.823213755180273,0
0.40084226328327965,0,0,3,46.35302399667804,185.77421993416263,0,0,0,3,0,0,0,0,10,4,0.6161043050323394,0.6301996403158256,0.16942916016805068,0.48597355672834863,2
22.393294590847223,2,2,0,1071.2326836725667,1524.0145389701534,0,0,0,0,0,1,0,0,12,6,0.5877787629369203,0.34189512872156336,0.3871413315258967,0.9396462230975946,0
0.342224927752622,0,2,1,37.07562782224325,27.404355242217665,0,0,0,3,0,0,0,0,15,3,0.47733035467734763,0.2880912132260555,0.21893706552970368,0.2788094475417577,2
0.5002196783680692,1,3,0,11.09422589643863,10.837172910217845,0,0,0,0,0,0,0,0,16,1,0.4482713798670263,0.252265319181714,0.20685955870910058,0.23805220233128357,1
31.88698109619424,0,2,2,551.2711926137231,1406.9382049499516,0,0,0,0,0,1,0,0,11,6,0.13494047895223726,0.6289260798512178,0.6216695005069753,0.3448015533335778,0
0.12082427373147904,1,1,2,54.68041889257835,13.784712535690819,0,0,0,0,0,0,0,0,5,9,0.52004278264636,0.44286102546705,0.7230026552576748,0.3942013696324839,1
8.977241844914207,1,2,3,1022.883825651612,1844.5605677459198,0,0,0,0,0,1,0,0,10,6,0.832052371626711,0.025621276616011466,0.13261353025897607,0.3766763197976529,0
0.01599258005593151,1,1,3,258.4431630373095,46.859238152342854,0,0,0,1,0,0,0,0,13,6,0.541458900274353,0.8672745879083981,0.8360414076090671,0.4371911699047053,2
23.96589955853321,1,1,1,0.0,1530.591994542788,0,0,0,0,0,1,0,0,11,3,0.2148227320662302,0.15904905866118982,0.1987959321866708,0.1421108792634112,0
13.53788975272155,0,4,0,291.55972113759134,343.1439151127056,0,0,0,5,4,0,1,0,12,5,0.25781939961762046,0.43645172935206145,0.23087330697768788,0.5599118682565302,3
11.597957148338939,1,0,0,571.4503114200352,430.2024581115639,0,0,0,2,0,1,3,0,10,8,0.534094862292117,0.36689626416413446,0.5219335982195789,0.3781766538411271,4
13.25563283686101,2,3,2,628.2935701260893,729.142855123378,0,0,0,0,0,1,0,0,9,7,0.14395866338276694,0.1920642425388597,0.364888682189204,0.7900092425284745,0
0.0,0,5,2,1779.720037839755,261.11833718276694,0,0,0,0,0,1,0,0,12,11,0.832558568226203,0.647790672032456,0.4479951565025402,0.6262620340726779,0
15.038506459014279,1,1,1,178.10638743695267,314.97768099592986,0,0,0,0,0,1,0,0,11,7,0.26755414404721256,0.5772075732187774,0.6393231451436965,0.36009144480420596,0
17.839746038061325,0,3,1,443.34098089683425,2541.7701904775918,0,1,0,0,0,1,0,0,11,3,0.2931492710214067,0.8124466019958999,0.5330425072403968,0.45389473970225974,0
16.546985390603652,2,4,1,2050.613387240677,587.1356264048449,0,0,0,0,0,1,0,0,8,7,0.7345261775961911,0.25735056216111374,0.3179387595869808,0.6442077007338293,0
13.720379034502749,0,3,1,604.4600629028921,344.31342347223,0,0,0,2,0,1,3,1,9,4,0.7443904356488991,0.5741231131266011,0.6779164474331121,0.39471838109772633,4
15.343457961715302,1,5,3,2575.7408960817065,1256.5851473573794,0,1,0,0,0,1,0,0,12,5,0.39633778074684745,0.7870727946758078,0.3165326200579707,0.5254607314391402,0
0.4584973154365154,0,3,0,2.749979443238297,9.449101841794818,0,0,0,0,0,0,0,0,7,7,0.45949736059832896,0.750210732064802,0.20665025243468893,0.606734698192146,1
11.536793449718822,1,0,1,1751.5591338815696,344.6440107131382,0,1,0,0,0,1,0,0,13,8,0.6504355438739239,0.6528101671593453,0.3937900336333289,0.5472000387836429,0
24.667604064145223,0,5,2,2862.2616048074224,542.7399256232479,0,0,0,0,0,1,0,0,10,7,0.43944056166608064,0.5555113113096435,0.4894716024537425,0.6004821097692066,0
17.114382575803468,0,2,1,2080.1595781385477,722.3903608704735,0,1,0,0,0,1,0,0,10,6,0.6741874656678364,0.6184587056172179,0.28945590501238305,0.7007844035125249,0
11.711537665063652,1,6,3,1395.2406222524219,652.5675284925661,0,0,0,0,0,1,0,0,9,3,0.11646151194135691,0.7824059410796327,0.4529237698821357,0.8713098521431718,0
8.116919913763985,0,6,1,1169.1155732626846,2332.612594404114,0,0,0,0,0,1,0,0,10,4,0.1092739231608836,0.40033100191883964,0.5088588482533092,0.4018068759212021,0
30.657396269117108,0,5,1,582.1424258813279,1012.5469251029706,0,0,0,0,0,1,0,0,9,5,0.4363060354857625,0.667764791451314,0.2656393534539107,0.7627398466149751,0
12.203080079715603,0,6,2,540.1122222563213,1024.6468707336958,0,0,0,0,0,1,0,0,8,3,0.7147375945978385,0.6387681706044782,0.11437745627125749,0.7930158948898035,0
11.684082193019444,1,2,0,1384.833284969591,1321.7952677616465,0,0,0,0,0,1,0,0,8,5,0.7061241267548625,0.1868929087625264,0.44434557707210093,0.16690028956948735,0
0.10762724200379163,0,4,0,17.390694090264684,32.71247443363975,0,1,0,0,0,0,0,0,8,3,0.7934971015297053,0.5133719062819067,0.02694126691091955,0.9016212788303279,2
15.483542319406508,0,1,3,1125.1540109393127,859.8075145143437,0,0,0,0,0,1,0,0,8,8,0.24332568989197573,0.6755161027258743,0.11724990044653424,0.8844953795559285,0
5.127030919927437,0,3,1,1744.0497111721336,719.4194418624122,0,0,0,0,0,1,0,0,6,3,0.4123361973986731,0.4430363988822813,0.2634849229918877,0.10545453413887505,0
18.40355891347338,1,3,2,738.1468954089625,793.8029169248812,0,0,0,0,0,1,0,0,14,8,0.5344646572219484,0.12137310767969384,0.6159353989222576,0.10780478374633888,0
14.819376471244654,0,2,1,1560.70191196785,1036.3832507085237,0,0,0,0,0,1,0,0,18,5,0.04829857288239353,0.6686507841561393,0.6517047251889949,0.5515068212266538,0
17.02071941903273,0,5,3,2022.1171257416627,517.3875260695596,0,0,0,0,0,1,0,0,12,2,0.7183483325651063,0.4620681092659789,0.7895308972360946,0.5270284231812858,0
16.07437197798234,0,3,2,810.6375437949935,1218.0188874984492,0,0,0,0,0,1,0,0,5,4,0.7469280682544384,0.4712354045349069,0.8300010732857949,0.3850757422255006,0
21.557826653528096,0,5,2,2096.0244503302397,2063.667429091882,0,0,0,0,0,1,0,0,5,3,0.07010951818243509,0.5383902138083176,0.353962029096788,0.7059406440925016,0
25.929237026189185,2,5,0,1978.9912127945122,647.8568821341737,0,0,0,0,0,1,0,0,12,7,0.6543075484985555,0.8055151304921235,0.9090688388224344,0.39774276491836635,0
0.29172810626817514,1,1,2,52.239379354967156,1.2683039022147822,0,0,0,0,0,0,0,0,17,5,0.5734494219336301,0.12378427844521987,0.5126412017828089,0.254503950180589,1
16.11248318922734,0,5,1,1440.8217091244976,1154.6006374045019,0,0,0,0,0,1,0,0,10,5,0.3892657898873097,0.3216531890571604,0.3837406148929197,0.06418733784363045,0
13.236110766660708,2,3,2,1288.3082373022967,2171.028797308701,0,0,0,0,0,1,0,0,9,3,0.362398391601772,0.6733206222085566,0.5645585650489284,0.48903998291168627,0
26.462979450136654,0,3,2,345.81862290140316,684.5834766787746,0,0,0,0,0,1,0,0,8,1,0.5962549658448724,0.535805623616345,0.5141946167206283,0.16169691608411965,0
20.161353002982544,0,5,2,2095.9931356912657,645.999633378727,0,0,0,0,0,1,0,0,5,2,0.8027662241494868,0.418111338744657,0.42123441136195516,0.23483875611251648,0
7.522570316133962,0,6,0,1669.1662030937887,1869.280009857127,0,0,0,0,0,1,0,0,14,7,0.694049815667892,0.9513269386680254,0.1482394991631465,0.3437492008253833,0
1.61979756338825,0,6,2,1553.3103069644249,351.1111340151273,0,0,0,4,0,1,1,1,7,3,0.15475276354002981,0.5711768672028134,0.701053837399252,0.6389795055529912,4
17.559089122196074,0,0,3,962.7503195325899,1267.7688194652203,0,0,0,0,0,1,0,0,10,6,0.5117221230729215,0.170089719879642,0.270657722296931,0.46401897054286284,0
28.272764167357785,0,0,3,228.84217366711232,2088.0652751727694,0,0,0,0,0,1,0,0,10,5,0.5734306387720144,0.3788729075983211,0.21198209021362988,0.21376517877222,0
18.844789703511875,0,6,0,2192.762147133316,1030.4543407281253,0,0,0,0,0,1,0,0,18,4,0.7361837433244829,0.6723871300123663,0.5226222896992316,0.2845480892021618,0
0.17200044264036268,0,5,3,91.62103807550578,53.18761736016973,0,0,0,3,0,0,0,0,14,3,0.5238318016595126,0.5543034157598222,0.614685611377803,0.3016454290360298,2
6.411533400059181,1,1,0,24.553297553362523,7.3825714311413755,0,0,0,0,0,0,0,0,9,10,0.6576069045720346,0.3217433118356137,0.23954810195260542,0.7126057738858096,2
9.39035641025108,0,0,1,337.7692714261828,0.0,0,0,0,0,1,0,0,0,9,9,0.4402290016681946,0.2938104619283083,0.09498705374770575,0.47835428633227706,3
0.13187945788540517,0,2,2,61.13446206746803,7.354799102737967,0,0,0,0,0,0,0,0,12,5,0.6683338151360069,0.2963153565499123,0.5242863777455746,0.2935880764682374,1
1.0879873517353,0,1,1,25.428283487101254,39.74416085630556,0,0,0,0,0,0,0,0,6,5,0.20029535788733366,0.4079987886628882,0.29665500340571965,0.37032816867533414,1
0.16676383445149848,1,0,3,19.7471939111274,0.4195301758396879,0,0,0,0,0,0,0,0,5,5,0.5815484675460096,0.6906496882394918,0.24315874283876365,0.11644664310898696,1
13.393640025051004,0,0,2,866.1048841565516,1403.4326706797872,0,1,0,0,0,1,0,0,12,7,0.30761330379609,0.44938106028745606,0.26241043910170625,0.524205402320652,0
22.39528149819995,2,0,3,1868.352406063789,1156.2916997686968,0,0,0,0,0,1,0,0,13,4,0.9021691974086387,0.7836446118089309,0.2934314704319718,0.6789367795809752,0
7.818140095483982,1,6,3,432.5451653038533,69.28600170206639,0,1,0,2,4,0,0,0,3,7,0.349322702932305,0.677305774525062,0.4422737688915009,0.7251892779526686,3
0.299237134411888,0,6,0,69.10777706523328,8.831664585052856,0,0,0,0,0,0,0,0,5,2,0.9386061809592231,0.29419765458114805,0.9852764037634797,0.8370724603821178,1
5.552772387433556,1,3,1,2020.3679685901575,1460.3938950040224,0,0,0,0,0,1,0,0,8,3,0.8977847168348319,0.5957409421988981,0.4913930508683715,0.507984749029479,0
29.704805663693087,0,5,2,2004.119021142289,73.9687615903581,0,0,0,0,0,1,0,0,16,3,0.2947089824457636,0.4705642928774698,0.1788914527534882,0.33957913688469754,0
27.064380731353225,1,3,0,0.0,1413.7300258886773,0,0,0,0,0,1,0,0,10,3,0.8260105715934049,0.41147295040874493,0.6142817332462958,0.6628222888096648,0
25.053486447216812,0,3,3,276.5213435893129,0.0,0,0,0,0,0,1,0,0,10,6,0.3848389345768117,0.4508118898967662,0.7851224239447252,0.13436488958616893,0
36.9891594758711,0,0,3,1866.013192101398,1716.1577828407171,0,1,0,0,0,1,0,0,11,5,0.3857894440065016,0.4883214031733779,0.30711503897384784,0.44963003617216224,0
17.234142705732207,0,6,2,706.6426692477517,820.2718350691248,0,0,0,0,0,1,0,0,13,2,0.7865870821227757,0.5377354725891115,0.5004423944202867,0.4943177153108382,0
15.522804768782107,2,4,2,1335.100394197887,1656.1931252099146,0,1,0,0,0,1,0,0,9,7,0.8309929653664634,0.17203308819492913,0.701654656499182,0.5307822959490505,0
0.29400949690668093,0,4,1,67.81152938586439,5.183998088380105,0,0,0,0,0,0,0,0,6,4,0.5254531536615079,0.79229870547851,0.5222000504669603,0.28125131359377814,1
15.033838871953213,0,3,2,1805.0476898118277,1386.991713602867,0,0,0,0,0,1,0,0,5,4,0.027138013404598153,0.9433513220274814,0.7173450212341951,0.4042537719638676,0
27.065979225480014,1,1,1,1867.8244672402504,1095.1077816216743,0,0,0,0,0,1,0,0,5,2,0.5861505416942996,0.6474166954074274,0.4155160286259241,0.647602704053867,0
20.417453493800377,0,5,0,1646.023424317951,1206.5272549213382,0,1,0,0,0,1,0,0,11,3,0.30968662581368445,0.14218863629106507,0.3912144664068111,0.43088931639194245,0
0.6605537341168576,0,0,2,269.31933342485246,6.779821707924266,0,0,0,0,0,0,0,0,14,7,0.2927069070966247,0.7733744869254698,0.07187663321513783,0.8240612796598915,1
0.3577923359336209,0,1,2,29.486029991851915,68.20588139813655,0,0,0,0,0,0,0,0,11,3,0.3303722254354782,0.6268700260638018,0.18200104003487735,0.8092348559569447,1
4.131407877940205,0,5,3,636.2109429793213,0.0,0,1,0,0,0,1,0,0,9,5,0.37338379464295773,0.6733752262881408,0.21694559662616847,0.9103399855967845,0
9.037412130343276,0,2,0,956.2134179196959,2189.870211744481,0,0,0,0,0,1,0,0,13,2,0.7261503565011126,0.8660255567318842,0.27819340439292106,0.7586026214667082,0
0.5903238627443741,0,3,0,218.57796964319948,5.10200088796951,0,1,0,0,0,0,0,0,13,7,0.11299413535438657,0.4200680253947879,0.3220528381988925,0.36622869277978215,1
10.226967531106158,0,4,0,3178.351471305945,884.6214396087694,0,0,0,0,0,1,0,0,8,4,0.016088056418903273,0.4964610194043982,0.45486747905128827,0.42279107320469744,0
7.778402686219733,2,2,3,2257.542774685645,361.70861607110896,0,0,0,0,0,1,0,0,16,9,0.33362682986223724,0.4453126198986026,0.23974118632771454,0.906060805446251,0
0.6281988264083703,0,2,3,15.60852265176102,7.586256042333176,0,0,0,0,0,0,0,0,15,4,0.7335821310784532,0.1881517559535864,0.47856875340837285,0.1941590203284531,1
0.4366576211608102,0,5,2,10.326005530273132,4.170818800432206,0,0,0,0,0,0,0,0,14,4,0.11827213277823832,0.4090001714766821,0.6404365787938692,0.571518139400415,1
